"IdCampus","NomeCampus","IdModalidade","ModalidadeDescricao","IdGpa","GpaDescricao","IdCurso","CursoDescricao","CursoSigla","TurmaSigla","Semestre","NrSemestre","IdAluno","IdAlunoSemestre","Matricula","Cpf","Nome","DataSemestreAtivacao","DataIngresso","SituacaoAcademica","SituacaoAcademicaSigla","IdPeriodoLetivo","PeriodoLetivoSigla"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD242A,"1º Semestre",1,348723,701479,"3040004724","40603220547",Melissa Mota,2024-07-29 16:04:34.537,2024-07-29 15:53:28.280,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,346593,703181,"3040003424","14441575582",Cláudia Marques,2024-08-15 20:56:40.670,2024-05-14 18:03:15.087,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD222A,"5º Semestre",5,276677,702924,"3040000924","98192945740",Igor Rezende,2024-08-13 14:44:27.073,2024-02-14 19:47:00.407,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD222A,"5º Semestre",5,313687,701283,"3040002724","96341509709",Wallace Martins,2024-07-25 14:39:45.590,2024-04-16 18:07:27.737,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,348745,701515,"3040004824","38556859104",Nícolas Lacerda,2024-08-09 00:00:00.000,2024-07-30 08:16:18.443,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,289217,703879,"3040002124","23789009971",Sabrina Antunes,2024-08-22 19:33:37.333,2024-03-25 18:28:40.950,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,349210,702397,"3040004924","56085535658",Otília Gomes,2024-08-06 19:28:30.617,2024-08-06 19:23:31.643,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD222A,"5º Semestre",5,346031,703299,"3040003224","53055597939",Alessandra Freire,2024-08-20 00:00:00.000,2024-05-07 08:49:23.680,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD222A,"5º Semestre",5,142853,702893,"3040000322","56564860975",Zuleica Teixeira,2024-08-13 00:00:00.000,2022-02-19 10:47:42.830,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD222A,"5º Semestre",5,144856,703482,"3040004122","69085281320",Fábio Batista,2024-08-20 17:34:28.033,2022-08-17 18:18:06.077,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD222A,"5º Semestre",5,143661,705538,"3040002222","28871381685",Túlio Silva,2024-09-05 00:00:00.000,2022-03-30 16:26:37.567,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD232A,"3º Semestre",3,284385,703085,"3040001924","59752172426",Olívia Cunha,2024-08-14 20:25:35.797,2024-03-18 19:16:15.070,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD222A,"5º Semestre",5,275325,700616,"3040000624","59497931491",Débora Fonseca,2024-07-18 00:00:00.000,2024-02-06 15:01:08.950,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD222A,"5º Semestre",5,164278,700957,"3040002323","44610381418",Ulisses Nascimento,2024-07-23 00:00:00.000,2023-03-10 13:51:56.910,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD222A,"5º Semestre",5,144628,699430,"3040003522","90442614078",Diego Guimarães,2024-07-17 00:00:00.000,2022-08-10 14:01:06.847,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD231A.,"4º Semestre",4,152551,699429,"3040000923","52984592224",Heloísa Mendes,2024-07-11 00:00:00.000,2023-02-13 11:53:17.440,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,272474,701119,"3040004523","96983711470",Kátia Gonçalves,2024-07-24 08:42:49.637,2023-10-05 18:14:34.540,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD222A,"5º Semestre",5,151359,702934,"3040000823","99656366293",Felipe Vieira,2024-08-13 00:00:00.000,2023-02-10 16:44:33.760,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,334159,700640,"3040003124","29917271878",Yuri Dias,2024-07-18 00:00:00.000,2024-04-30 17:03:44.553,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD222A,"5º Semestre",5,149563,703500,"3040000723","14147530772",Elisa Cardoso,2024-08-21 00:00:00.000,2023-02-06 19:32:51.683,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD231A.,"4º Semestre",4,348339,700705,"3040004524","11995029400",Leonardo Lopes,2024-07-18 19:02:23.040,2024-07-18 18:54:51.667,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,233380,702273,"3040003723","58097329097",Ester Brandão,2024-08-05 00:00:00.000,2023-08-14 19:14:09.343,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD231A.,"4º Semestre",4,348170,700224,"3040004424","36496472931",Jonas Cruz,2024-07-15 12:50:30.203,2024-07-15 12:39:17.613,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD222A,"5º Semestre",5,324830,701595,"3040003024","77155458774",Xuxa Santos,2024-07-30 16:11:14.987,2024-04-24 19:48:47.043,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,272456,702079,"3040004423","41547978864",Inês Castro,2024-08-05 00:00:00.000,2023-09-26 20:38:55.660,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD231A.,"4º Semestre",4,164192,701275,"3040002123","90321786752",Renato Peixoto,2024-08-01 09:02:14.667,2023-03-10 09:22:09.270,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,274259,701689,"3040000324","18624792935",Adriano Ramos,2024-07-31 00:00:00.000,2024-01-31 19:25:30.870,Trancamento,TC ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD232AN,"3º Semestre",3,284683,699737,"3040002024","14783361463",Queila Tavares,2024-07-10 00:00:00.000,2024-03-19 18:51:21.643,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD231AN,"4º Semestre",4,281374,703411,"3040001524","88055999059",Mateus Araújo,2024-08-19 14:08:20.217,2024-03-08 19:25:05.510,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD241A,"2º Semestre",2,191972,700704,"3040003423","88146309789",Bernardo Bastos,2024-08-01 18:35:40.643,2023-07-12 18:52:48.190,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,351465,705620,"3040005424","78316069109",Tereza Lemos,2024-09-09 14:11:37.260,2024-09-09 13:54:44.177,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD241A,"2º Semestre",2,273027,699427,"3040000224","04384523130",Guilherme de Souza Ferreira,2024-07-05 00:00:00.000,2024-01-24 13:05:03.027,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,351782,706006,"3040005824",,Gilberto Mendes,2024-09-16 18:51:49.473,2024-09-16 18:40:14.797,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,349516,702967,"3040005024","30186650467",Paulo Teixeira,2024-08-21 18:17:38.680,2024-08-13 18:54:12.493,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,276632,700988,"3040000824","30526320356",Gustavo Moraes,2024-07-24 00:00:00.000,2024-02-14 15:23:47.067,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,351585,705772,"3040005724","78180896912",Xisto Silva,2024-09-11 18:36:55.327,2024-09-11 18:03:04.907,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD241A,"2º Semestre",2,277153,699428,"3040001124","11654655779",Júlia Rocha,2024-07-16 00:00:00.000,2024-02-17 08:48:37.450,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,349982,703586,"3040005224","40255265999",Rodrigo Prado,2024-08-20 19:32:35.070,2024-08-20 19:23:56.167,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,349708,703263,"3040005124",,Urbano Ramos,2024-08-16 19:13:11.937,2024-08-16 19:06:13.593,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,282919,700545,"3040001824","81685219283",Noemi Leite,2024-07-24 00:00:00.000,2024-03-13 21:07:21.853,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD241A,"2º Semestre",2,278078,700004,"3040001324","18569442389",Larissa Neves,2024-07-11 00:00:00.000,2024-02-22 13:39:24.267,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD242AN,"1º Semestre",1,351467,705622,"3040005524","76675636511",Ursula Lima,2024-09-09 14:29:47.823,2024-09-09 14:14:13.300,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,350922,704772,"3040005324","95601149964",Samara Vieira,2024-08-29 19:18:03.327,2024-08-29 19:10:56.070,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD242A,"1º Semestre",1,347914,699381,"3040004124","57907906199",Giovana Almeida,2024-07-04 14:21:48.760,2024-07-04 14:19:24.747,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,DIGTAD242A,"1º Semestre",1,348106,699971,"3040004324","32568083368",Henrique Borges,2024-07-15 00:00:00.000,2024-07-11 12:21:45.893,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,3,Educação Tecnológica,440,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,VIVOTAD241AN,"2º Semestre",2,351494,705661,"3040005624",,Heitor Almeida,2024-09-10 10:59:28.430,2024-09-10 10:44:20.603,Ativo,AT ,1704,"2024/2"
